ID,movie name,user name,comment
401,星球大战8：最后的绝地武士,seasonkiddo,3
401,星球大战8：最后的绝地武士,SELVEN,5
401,星球大战8：最后的绝地武士,shezaizuyi,1
401,星球大战8：最后的绝地武士,shirleyly,4
401,星球大战8：最后的绝地武士,shoushouan,3
401,星球大战8：最后的绝地武士,Sising,3
401,星球大战8：最后的绝地武士,snowbusy,3
401,星球大战8：最后的绝地武士,sodom,5
401,星球大战8：最后的绝地武士,somaliayaswan,2
401,星球大战8：最后的绝地武士,sunnykisskins,3
401,星球大战8：最后的绝地武士,taizih,3
401,星球大战8：最后的绝地武士,terenceyibo,4
401,星球大战8：最后的绝地武士,terry_f,2
401,星球大战8：最后的绝地武士,tin,5
401,星球大战8：最后的绝地武士,tjz230,4
401,星球大战8：最后的绝地武士,tokouhed,5
401,星球大战8：最后的绝地武士,traumerai,2
401,星球大战8：最后的绝地武士,treeman,5
401,星球大战8：最后的绝地武士,velox,3
401,星球大战8：最后的绝地武士,wenzel,5
401,星球大战8：最后的绝地武士,wildold,4
401,星球大战8：最后的绝地武士,williampitt,4
401,星球大战8：最后的绝地武士,wolstencroft,1
401,星球大战8：最后的绝地武士,wonjin,5
401,星球大战8：最后的绝地武士,woodring,3
401,星球大战8：最后的绝地武士,XI123,5
401,星球大战8：最后的绝地武士,xilouchen,3
401,星球大战8：最后的绝地武士,xunnight,1
401,星球大战8：最后的绝地武士,y328675858,3
401,星球大战8：最后的绝地武士,yalindongdong,4
401,星球大战8：最后的绝地武士,yihuiw,5
401,星球大战8：最后的绝地武士,yinsebullet,4
401,星球大战8：最后的绝地武士,yinxiang,2
401,星球大战8：最后的绝地武士,youlookfabulous,5
401,星球大战8：最后的绝地武士,yuchishangjiu,4
401,星球大战8：最后的绝地武士,zhangjiawei,4
401,星球大战8：最后的绝地武士,zhangyunji,5
401,星球大战8：最后的绝地武士,zhangzongqian,2
401,星球大战8：最后的绝地武士,zhanker,2
401,星球大战8：最后的绝地武士,zimlee,1
401,星球大战8：最后的绝地武士,Zizou_Vam,4
401,星球大战8：最后的绝地武士,ZoeSheen,3
401,星球大战8：最后的绝地武士,zy0926,5
401,星球大战8：最后的绝地武士,zykmilan,4
402,星游记之风暴法米拉,1319405,2
402,星游记之风暴法米拉,1338363,3
402,星游记之风暴法米拉,1831746,4
402,星游记之风暴法米拉,2213454,3
402,星游记之风暴法米拉,3275817,3
402,星游记之风暴法米拉,3680251,3
402,星游记之风暴法米拉,4075446,3
402,星游记之风暴法米拉,4608800,4
402,星游记之风暴法米拉,37420698,3
402,星游记之风暴法米拉,38514261,2
402,星游记之风暴法米拉,47037959,4
402,星游记之风暴法米拉,47671749,5
402,星游记之风暴法米拉,50560714,4
402,星游记之风暴法米拉,50813225,5
402,星游记之风暴法米拉,50896903,5
402,星游记之风暴法米拉,51364627,3
402,星游记之风暴法米拉,52274350,3
402,星游记之风暴法米拉,52535672,4
402,星游记之风暴法米拉,52636646,4
402,星游记之风暴法米拉,54228014,2
402,星游记之风暴法米拉,54743670,3
402,星游记之风暴法米拉,56941004,2
402,星游记之风暴法米拉,57908282,4
402,星游记之风暴法米拉,58484149,3
402,星游记之风暴法米拉,58510937,4
402,星游记之风暴法米拉,58624199,3
402,星游记之风暴法米拉,58934612,2
402,星游记之风暴法米拉,58935248,4
402,星游记之风暴法米拉,62837123,4
402,星游记之风暴法米拉,63082804,5
402,星游记之风暴法米拉,64009647,2
402,星游记之风暴法米拉,64213791,3
402,星游记之风暴法米拉,65915294,4
402,星游记之风暴法米拉,66428405,4
402,星游记之风暴法米拉,66770422,4
402,星游记之风暴法米拉,68528163,3
402,星游记之风暴法米拉,68619261,1
402,星游记之风暴法米拉,70833020,2
402,星游记之风暴法米拉,74133741,3
402,星游记之风暴法米拉,74329329,5
402,星游记之风暴法米拉,74545384,4
402,星游记之风暴法米拉,77111309,5
402,星游记之风暴法米拉,83854789,5
402,星游记之风暴法米拉,84250012,5
402,星游记之风暴法米拉,84480159,1
402,星游记之风暴法米拉,86215857,4
402,星游记之风暴法米拉,87909103,3
402,星游记之风暴法米拉,92155502,3
402,星游记之风暴法米拉,92344348,5
402,星游记之风暴法米拉,92399399,3
402,星游记之风暴法米拉,93294162,1
402,星游记之风暴法米拉,96000077,4
402,星游记之风暴法米拉,108693709,4
402,星游记之风暴法米拉,114284723,3
402,星游记之风暴法米拉,114890297,4
402,星游记之风暴法米拉,116073490,3
402,星游记之风暴法米拉,127389235,4
402,星游记之风暴法米拉,127437486,4
402,星游记之风暴法米拉,127548788,3
402,星游记之风暴法米拉,127591096,4
402,星游记之风暴法米拉,129820587,2
402,星游记之风暴法米拉,130895031,3
402,星游记之风暴法米拉,131528477,3
402,星游记之风暴法米拉,131552103,4
402,星游记之风暴法米拉,131733366,4
402,星游记之风暴法米拉,132000902,3
402,星游记之风暴法米拉,132853788,4
402,星游记之风暴法米拉,133740560,4
402,星游记之风暴法米拉,134156029,5
402,星游记之风暴法米拉,134732771,4
402,星游记之风暴法米拉,135430227,4
402,星游记之风暴法米拉,135451921,4
402,星游记之风暴法米拉,137062152,5
402,星游记之风暴法米拉,137429045,2
402,星游记之风暴法米拉,138212923,5
402,星游记之风暴法米拉,138414558,3
402,星游记之风暴法米拉,138949716,4
402,星游记之风暴法米拉,139797737,3
402,星游记之风暴法米拉,139906079,3
402,星游记之风暴法米拉,140304909,3
402,星游记之风暴法米拉,140957642,1
402,星游记之风暴法米拉,141115309,5
402,星游记之风暴法米拉,141217533,4
402,星游记之风暴法米拉,141339632,5
402,星游记之风暴法米拉,141727876,3
402,星游记之风暴法米拉,142247443,2
402,星游记之风暴法米拉,142497928,5
402,星游记之风暴法米拉,142540464,5
402,星游记之风暴法米拉,142552741,4
402,星游记之风暴法米拉,142674410,1
402,星游记之风暴法米拉,144628341,5
402,星游记之风暴法米拉,147974684,5
402,星游记之风暴法米拉,148059286,4
402,星游记之风暴法米拉,148106796,3
402,星游记之风暴法米拉,148263778,4
402,星游记之风暴法米拉,148369531,3
402,星游记之风暴法米拉,148780301,4
402,星游记之风暴法米拉,148975016,3
402,星游记之风暴法米拉,149239445,4
402,星游记之风暴法米拉,149274129,5
402,星游记之风暴法米拉,149382335,3
402,星游记之风暴法米拉,149581013,5
402,星游记之风暴法米拉,150028427,5
402,星游记之风暴法米拉,150665665,4
402,星游记之风暴法米拉,150735994,5
402,星游记之风暴法米拉,150819168,5
402,星游记之风暴法米拉,150932583,5
402,星游记之风暴法米拉,150993213,2
402,星游记之风暴法米拉,151205169,1
402,星游记之风暴法米拉,151226025,4
402,星游记之风暴法米拉,151470695,5
402,星游记之风暴法米拉,152500761,3
402,星游记之风暴法米拉,152782412,4
402,星游记之风暴法米拉,154865446,3
402,星游记之风暴法米拉,155349834,5
402,星游记之风暴法米拉,155755940,2
402,星游记之风暴法米拉,156629712,5
402,星游记之风暴法米拉,156841179,3
402,星游记之风暴法米拉,156990946,5
402,星游记之风暴法米拉,157018455,3
402,星游记之风暴法米拉,157577401,5
402,星游记之风暴法米拉,158284431,4
402,星游记之风暴法米拉,158481928,5
402,星游记之风暴法米拉,159116110,1
402,星游记之风暴法米拉,159296242,4
402,星游记之风暴法米拉,159457903,5
402,星游记之风暴法米拉,159475917,4
402,星游记之风暴法米拉,160386696,5
402,星游记之风暴法米拉,160473084,4
402,星游记之风暴法米拉,161206792,3
402,星游记之风暴法米拉,161311358,4
402,星游记之风暴法米拉,161489798,4
402,星游记之风暴法米拉,161675743,3
402,星游记之风暴法米拉,161866647,5
402,星游记之风暴法米拉,162001301,5
402,星游记之风暴法米拉,162339218,5
402,星游记之风暴法米拉,162539909,3
402,星游记之风暴法米拉,adrian0807,2
402,星游记之风暴法米拉,Alex-boil,3
402,星游记之风暴法米拉,AuirerxSol,4
402,星游记之风暴法米拉,belleyao,4
402,星游记之风暴法米拉,btone0808,3
402,星游记之风暴法米拉,cat23love,3
402,星游记之风暴法米拉,catherine_koo,4
402,星游记之风暴法米拉,chunwan,4
402,星游记之风暴法米拉,ck35,3
402,星游记之风暴法米拉,cloudlandlord,4
402,星游记之风暴法米拉,co1orful,2
402,星游记之风暴法米拉,driving555,4
402,星游记之风暴法米拉,fabre,3
402,星游记之风暴法米拉,freezex,5
402,星游记之风暴法米拉,Georgewen,5
402,星游记之风暴法米拉,gongzitian,3
402,星游记之风暴法米拉,hanqiu1995,4
402,星游记之风暴法米拉,JoGreen,5
402,星游记之风暴法米拉,kiki204629,3
402,星游记之风暴法米拉,kooperl,3
402,星游记之风暴法米拉,ktysnow,4
402,星游记之风暴法米拉,lidada304,5
402,星游记之风暴法米拉,lizheming,4
402,星游记之风暴法米拉,mumaer,3
402,星游记之风暴法米拉,PandaMovieMusic,4
402,星游记之风暴法米拉,phoebe627,3
402,星游记之风暴法米拉,returnoftheking,3
402,星游记之风暴法米拉,seafans,4
402,星游记之风暴法米拉,SZH19920707,4
402,星游记之风暴法米拉,taizih,3
402,星游记之风暴法米拉,VinKhan,3
402,星游记之风暴法米拉,WjiushiwozijiDs,4
402,星游记之风暴法米拉,xiaofenzi,5
402,星游记之风暴法米拉,xiaoqinssky,2
402,星游记之风暴法米拉,XiaoxinSunny,4
402,星游记之风暴法米拉,xubeisi,4
402,星游记之风暴法米拉,yang_fan_,3
402,星游记之风暴法米拉,yangqiaoqiao,4
402,星游记之风暴法米拉,zhanghanya,5
402,星游记之风暴法米拉,zhengtimes,4
402,星游记之风暴法米拉,zhouruopei,3
403,猩球崛起3：终极之战,1312357,1
403,猩球崛起3：终极之战,1333942,3
403,猩球崛起3：终极之战,1422362,2
403,猩球崛起3：终极之战,1840916,5
403,猩球崛起3：终极之战,2039887,3
403,猩球崛起3：终极之战,2265138,5
403,猩球崛起3：终极之战,2473154,2
403,猩球崛起3：终极之战,2598777,5
403,猩球崛起3：终极之战,2618830,3
403,猩球崛起3：终极之战,2795141,1
403,猩球崛起3：终极之战,3310354,4
403,猩球崛起3：终极之战,3540441,4
403,猩球崛起3：终极之战,3718831,4
403,猩球崛起3：终极之战,3996368,4
403,猩球崛起3：终极之战,4340710,3
403,猩球崛起3：终极之战,4553925,5
403,猩球崛起3：终极之战,7632975,4
403,猩球崛起3：终极之战,25597206,2
403,猩球崛起3：终极之战,26414546,1
403,猩球崛起3：终极之战,32023588,1
403,猩球崛起3：终极之战,35790692,4
403,猩球崛起3：终极之战,37217307,1
403,猩球崛起3：终极之战,42927631,2
403,猩球崛起3：终极之战,44478750,1
403,猩球崛起3：终极之战,46815070,3
403,猩球崛起3：终极之战,48541726,5
403,猩球崛起3：终极之战,48953772,3
403,猩球崛起3：终极之战,49186147,4
403,猩球崛起3：终极之战,49213881,4
403,猩球崛起3：终极之战,50060410,3
403,猩球崛起3：终极之战,50900048,4
403,猩球崛起3：终极之战,51079426,3
403,猩球崛起3：终极之战,52286623,3
403,猩球崛起3：终极之战,53869175,4
403,猩球崛起3：终极之战,54998502,3
403,猩球崛起3：终极之战,55754517,1
403,猩球崛起3：终极之战,56024205,2
403,猩球崛起3：终极之战,57542378,4
403,猩球崛起3：终极之战,58077613,4
403,猩球崛起3：终极之战,58934879,3
403,猩球崛起3：终极之战,61212508,2
403,猩球崛起3：终极之战,63902849,4
403,猩球崛起3：终极之战,67211309,4
403,猩球崛起3：终极之战,69290051,4
403,猩球崛起3：终极之战,70850814,4
403,猩球崛起3：终极之战,71177489,5
403,猩球崛起3：终极之战,78164697,4
403,猩球崛起3：终极之战,78957039,5
403,猩球崛起3：终极之战,86728823,3
403,猩球崛起3：终极之战,92775477,5
403,猩球崛起3：终极之战,93124222,4
403,猩球崛起3：终极之战,108040008,4
403,猩球崛起3：终极之战,113263596,2
403,猩球崛起3：终极之战,120241015,4
403,猩球崛起3：终极之战,122340424,3
403,猩球崛起3：终极之战,122738024,4
403,猩球崛起3：终极之战,136593943,3
403,猩球崛起3：终极之战,142822369,4
403,猩球崛起3：终极之战,145893643,1
403,猩球崛起3：终极之战,alcudish,3
403,猩球崛起3：终极之战,alexcite,3
403,猩球崛起3：终极之战,alien,3
403,猩球崛起3：终极之战,A-Marvin-T,4
403,猩球崛起3：终极之战,amberose,4
403,猩球崛起3：终极之战,apu,3
403,猩球崛起3：终极之战,Autorun,3
403,猩球崛起3：终极之战,ballteda,4
403,猩球崛起3：终极之战,bigmiao,1
403,猩球崛起3：终极之战,braxin2007,3
403,猩球崛起3：终极之战,Brettish,3
403,猩球崛起3：终极之战,cabaret,3
403,猩球崛起3：终极之战,chimpanzee,2
403,猩球崛起3：终极之战,china-undead,5
403,猩球崛起3：终极之战,cmwlllll,3
403,猩球崛起3：终极之战,colinpark,3
403,猩球崛起3：终极之战,conanemily,4
403,猩球崛起3：终极之战,crankysophia,2
403,猩球崛起3：终极之战,creasywq,4
403,猩球崛起3：终极之战,cyrus_wong,3
403,猩球崛起3：终极之战,darlingtudai,3
403,猩球崛起3：终极之战,dianmingshijian,2
403,猩球崛起3：终极之战,diewithme,4
403,猩球崛起3：终极之战,dkjcdk,2
403,猩球崛起3：终极之战,dreamfox,2
403,猩球崛起3：终极之战,dsama,2
403,猩球崛起3：终极之战,duckdan,5
403,猩球崛起3：终极之战,fengjiansun,4
403,猩球崛起3：终极之战,fenglai,2
403,猩球崛起3：终极之战,ferrari_4cats,4
403,猩球崛起3：终极之战,FK621,4
403,猩球崛起3：终极之战,flxjp,3
403,猩球崛起3：终极之战,fortblk,5
403,猩球崛起3：终极之战,gailsylee,5
403,猩球崛起3：终极之战,glorymanutd,4
403,猩球崛起3：终极之战,gongzitian,4
403,猩球崛起3：终极之战,grinch,4
403,猩球崛起3：终极之战,guanxin898,3
403,猩球崛起3：终极之战,guo_betty,3
403,猩球崛起3：终极之战,guwenhao,2
403,猩球崛起3：终极之战,Halfcab,2
403,猩球崛起3：终极之战,Hamlet-Luang,2
403,猩球崛起3：终极之战,hanxiao2060,3
403,猩球崛起3：终极之战,helicopter,4
403,猩球崛起3：终极之战,hellowind,2
403,猩球崛起3：终极之战,hexiaoqin,4
403,猩球崛起3：终极之战,Houseby,3
403,猩球崛起3：终极之战,hui-shide,3
403,猩球崛起3：终极之战,hx615,4
403,猩球崛起3：终极之战,iisakura,3
403,猩球崛起3：终极之战,iriselite,3
403,猩球崛起3：终极之战,itzhaoxiangyu,4
403,猩球崛起3：终极之战,jasontodd,3
403,猩球崛起3：终极之战,JeffandNikita,2
403,猩球崛起3：终极之战,jeffersontang,3
403,猩球崛起3：终极之战,Jerry-feng,3
403,猩球崛起3：终极之战,kejinlong,3
403,猩球崛起3：终极之战,Ken_Monster,3
403,猩球崛起3：终极之战,kuangbi,3
403,猩球崛起3：终极之战,lazzaro,3
403,猩球崛起3：终极之战,Len.,4
403,猩球崛起3：终极之战,leoyin1989,4
403,猩球崛起3：终极之战,liai,5
403,猩球崛起3：终极之战,lifeshort,4
403,猩球崛起3：终极之战,lindadarling,4
403,猩球崛起3：终极之战,lingrui1995,5
403,猩球崛起3：终极之战,ljgyhj,2
403,猩球崛起3：终极之战,lm498521969,4
403,猩球崛起3：终极之战,longzheking,3
403,猩球崛起3：终极之战,luhua,2
403,猩球崛起3：终极之战,luomengdie,4
403,猩球崛起3：终极之战,luzhiyu,4
403,猩球崛起3：终极之战,lvz,4
403,猩球崛起3：终极之战,ma-sheng,3
403,猩球崛起3：终极之战,matchbox,3
403,猩球崛起3：终极之战,MECCA,2
403,猩球崛起3：终极之战,minus16,4
403,猩球崛起3：终极之战,misterinfamous,2
403,猩球崛起3：终极之战,misty-yy,4
403,猩球崛起3：终极之战,movie007wn,4
403,猩球崛起3：终极之战,mr_tree,4
403,猩球崛起3：终极之战,ms0604,5
403,猩球崛起3：终极之战,mumudancing,4
403,猩球崛起3：终极之战,mumurose,2
403,猩球崛起3：终极之战,mycage,3
403,猩球崛起3：终极之战,nadesico,3
403,猩球崛起3：终极之战,neverawke,5
403,猩球崛起3：终极之战,nezhaboy,4
403,猩球崛起3：终极之战,nianyike,2
403,猩球崛起3：终极之战,niguize,5
403,猩球崛起3：终极之战,nvmotou,4
403,猩球崛起3：终极之战,Obtson,4
403,猩球崛起3：终极之战,OldCatMiMiMi,5
403,猩球崛起3：终极之战,petertang,4
403,猩球崛起3：终极之战,phoenix43,4
403,猩球崛起3：终极之战,pigeye,4
403,猩球崛起3：终极之战,pirealwei,4
403,猩球崛起3：终极之战,Q598176297,5
403,猩球崛起3：终极之战,qiangzhuang,3
403,猩球崛起3：终极之战,qiaomai,4
403,猩球崛起3：终极之战,qiaotaizi,3
403,猩球崛起3：终极之战,qijiuzhiyue,4
403,猩球崛起3：终极之战,rakumm,3
403,猩球崛起3：终极之战,raquelycidas,3
403,猩球崛起3：终极之战,reave,5
403,猩球崛起3：终极之战,richer725,4
403,猩球崛起3：终极之战,Ricky925,4
403,猩球崛起3：终极之战,ricy-rice,3
403,猩球崛起3：终极之战,rilkelee,4
403,猩球崛起3：终极之战,ring_ring,4
403,猩球崛起3：终极之战,RockArt,5
403,猩球崛起3：终极之战,ruo1996,4
403,猩球崛起3：终极之战,ryusakilight,3
403,猩球崛起3：终极之战,sampaning,3
403,猩球崛起3：终极之战,seafans,5
403,猩球崛起3：终极之战,seamouse,4
403,猩球崛起3：终极之战,sfroompp,5
403,猩球崛起3：终极之战,shalouzhitong,2
403,猩球崛起3：终极之战,shawxx,3
403,猩球崛起3：终极之战,shinydaye,4
403,猩球崛起3：终极之战,shoushouan,3
403,猩球崛起3：终极之战,singorcry,2
403,猩球崛起3：终极之战,songzer,4
403,猩球崛起3：终极之战,sophie-z,3
403,猩球崛起3：终极之战,storyof,2
403,猩球崛起3：终极之战,stscar,5
403,猩球崛起3：终极之战,stupidcat7652,3
403,猩球崛起3：终极之战,suwa,4
403,猩球崛起3：终极之战,SydneyCarton,3
403,猩球崛起3：终极之战,T.V.Zoe,3
403,猩球崛起3：终极之战,tattoo9-13,4
403,猩球崛起3：终极之战,thomasneeson,4
403,猩球崛起3：终极之战,tjz230,4
403,猩球崛起3：终极之战,todayseizer,4
403,猩球崛起3：终极之战,vampireamos,5
403,猩球崛起3：终极之战,Veronicam,3
403,猩球崛起3：终极之战,viennavirus,4
403,猩球崛起3：终极之战,vigshane,4
403,猩球崛起3：终极之战,vividtime,4
403,猩球崛起3：终极之战,W3IQ7,3
403,猩球崛起3：终极之战,weiwu,2
403,猩球崛起3：终极之战,wusequanwei,4
403,猩球崛起3：终极之战,xhlaxhla,3
403,猩球崛起3：终极之战,xiaochanzi,4
403,猩球崛起3：终极之战,xiaotuo,2
403,猩球崛起3：终极之战,xilouchen,3
403,猩球崛起3：终极之战,xzfd,4
403,猩球崛起3：终极之战,yangmoremore,1
403,猩球崛起3：终极之战,ydyie,3
403,猩球崛起3：终极之战,yihuiw,4
403,猩球崛起3：终极之战,yonita_yang,4
403,猩球崛起3：终极之战,yqyh,4
403,猩球崛起3：终极之战,yujingying,3
403,猩球崛起3：终极之战,yuntun,4
403,猩球崛起3：终极之战,zhangaiyin,3
403,猩球崛起3：终极之战,zhangzongqian,3
403,猩球崛起3：终极之战,Zizou_Vam,4
403,猩球崛起3：终极之战,zntoborges,4
403,猩球崛起3：终极之战,zykmilan,3
404,性别之战,1609757,4
404,性别之战,2005598,4
404,性别之战,2265138,4
404,性别之战,3403686,2
404,性别之战,3540441,4
404,性别之战,3718831,3
404,性别之战,4347027,4
